,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration
465,1,1,479347,1,0,1,8,0,0,70,1,0,274.0,1.06,3.0,34.0,3.0,28.0,3.0,2.0,1.0,0.0,6.0,36.0,14.0,-25.0,27.0
466,1,1,479607,1,4,2,2,1,0,120,0,0,307.0,4.425,1.0,34.0,0.0,24.0,5.0,3.0,3.0,0.0,5.0,19.0,17.0,-66.0,88.0
467,1,1,480207,1,6,2,3,0,1,120,1,1,2678.0,134.35,39.0,382.0,0.0,163.0,59.0,43.0,39.0,8.0,149.0,251.0,91.0,-109.0,0.0
468,1,1,480225,0,0,1,1,0,1,120,0,1,2518.0,79.175,30.0,134.0,1.0,120.0,89.0,9.0,36.0,6.0,93.0,211.0,59.0,-28.0,0.0
469,1,1,480929,1,11,3,6,0,0,60,0,1,1822.0,169.41,21.0,123.0,0.0,133.0,75.0,22.0,19.0,1.0,80.0,224.0,64.0,-23.0,0.0
470,1,1,480972,1,10,2,3,1,0,70,0,1,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,-22.0,0.0
471,1,1,481350,0,3,2,1,0,0,60,0,1,2854.0,139.765,49.0,113.0,2.0,132.0,86.0,12.0,28.0,2.0,138.0,211.0,64.0,-68.0,0.0
472,1,1,481549,0,8,2,0,0,0,120,0,1,2052.0,155.35,36.0,157.0,0.0,120.0,58.0,3.0,12.0,1.0,55.0,376.0,97.0,-34.0,0.0
473,1,1,482117,1,6,1,2,0,0,180,0,1,163.0,0.8,3.0,4.0,0.0,12.0,2.0,0.0,0.0,0.0,13.0,37.0,27.0,-59.0,0.0
474,1,1,482856,0,2,3,0,1,0,60,0,1,1556.0,154.415,17.0,121.0,1.0,119.0,37.0,13.0,12.0,3.0,108.0,185.0,76.0,-23.0,0.0
475,1,1,483275,1,12,2,8,0,0,90,0,1,183.0,43.49,7.0,2.0,0.0,30.0,7.0,0.0,0.0,0.0,17.0,25.0,6.0,-162.0,0.0
476,1,1,483470,1,12,3,4,0,0,120,0,1,73.0,5.5649999999999995,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,13.0,8.0,-25.0,0.0
477,1,1,483818,0,8,2,6,0,1,120,0,1,1548.0,170.045,14.0,136.0,0.0,124.0,56.0,10.0,9.0,1.0,57.0,164.0,68.0,-55.0,0.0
478,1,1,483869,1,5,1,1,0,0,180,1,1,1401.0,33.955,15.0,110.0,0.0,74.0,19.0,23.0,17.0,1.0,59.0,133.0,68.0,-16.0,0.0
479,1,1,484266,1,10,1,1,0,0,120,0,0,294.0,14.28,6.0,17.0,0.0,26.0,18.0,0.0,0.0,0.0,17.0,32.0,0.0,-176.0,124.0
480,1,1,484754,1,7,1,0,1,1,120,0,0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-102.0,-3.0
481,1,1,484816,1,9,1,3,0,0,60,0,1,396.0,36.1,5.0,24.0,4.0,20.0,9.0,0.0,3.0,0.0,27.0,38.0,15.0,-86.0,0.0
482,1,1,484999,1,8,1,7,0,0,120,0,0,237.0,4.74,4.0,26.0,0.0,24.0,9.0,0.0,0.0,1.0,5.0,14.0,10.0,-29.0,47.0
483,1,1,485464,1,1,2,1,0,1,180,0,1,814.0,94.21,8.0,52.0,0.0,65.0,28.0,1.0,11.0,1.0,34.0,69.0,41.0,-46.0,0.0
484,1,1,485519,0,6,2,2,0,0,120,0,0,67.0,0.0,1.0,6.0,1.0,6.0,3.0,0.0,2.0,0.0,5.0,8.0,6.0,-142.0,18.0
485,1,1,485532,1,0,2,5,0,1,180,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0
486,1,1,485766,1,2,2,0,0,0,60,0,1,1373.0,168.76,8.0,137.0,0.0,105.0,42.0,6.0,23.0,0.0,86.0,80.0,41.0,-141.0,0.0
487,1,1,485943,0,0,0,1,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.0,-271.0
488,1,1,487247,1,2,2,5,0,1,210,0,0,872.0,14.395,9.0,38.0,0.0,46.0,17.0,8.0,12.0,0.0,15.0,96.0,3.0,-225.0,80.0
489,1,1,487267,0,10,1,0,1,0,60,1,0,537.0,3.6,5.0,23.0,0.0,33.0,15.0,2.0,20.0,1.0,15.0,77.0,22.0,-28.0,34.0
490,1,1,487711,0,9,3,0,0,0,120,0,1,1980.0,190.405,8.0,166.0,0.0,103.0,58.0,1.0,25.0,0.0,86.0,159.0,75.0,-58.0,0.0
491,1,1,488694,1,7,3,0,0,0,60,0,0,87.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,20.0,8.0,-48.0,27.0
492,1,1,489291,0,6,1,5,1,1,120,0,1,772.0,13.565000000000001,2.0,94.0,0.0,69.0,8.0,1.0,9.0,0.0,25.0,89.0,32.0,-18.0,0.0
493,1,1,489313,1,11,3,2,0,0,60,0,0,60.0,1.54,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,7.0,8.0,-80.0,73.0
494,1,1,491106,1,7,1,3,1,0,60,0,1,978.0,99.77,8.0,106.0,1.0,67.0,19.0,24.0,22.0,1.0,104.0,179.0,49.0,-73.0,0.0
495,1,1,491108,0,11,2,2,0,0,60,0,1,1298.0,171.48999999999998,11.0,70.0,0.0,113.0,53.0,14.0,13.0,1.0,49.0,140.0,83.0,-25.0,0.0
496,1,1,491693,1,8,2,6,0,1,120,0,1,513.0,21.345,9.0,41.0,0.0,41.0,23.0,1.0,3.0,1.0,16.0,54.0,24.0,-11.0,0.0
497,1,1,491757,1,6,1,1,0,1,210,1,0,1472.0,20.060000000000002,20.0,205.0,0.0,63.0,12.0,2.0,9.0,2.0,28.0,87.0,23.0,-83.0,152.0
498,1,1,491885,0,0,1,8,1,1,210,1,0,72.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,10.0,-22.0,-8.0
499,1,1,491914,1,8,2,1,0,0,60,0,1,782.0,110.79,15.0,68.0,1.0,82.0,46.0,9.0,12.0,0.0,27.0,60.0,5.0,-53.0,0.0
500,1,1,492177,1,1,3,1,0,1,120,0,1,644.0,22.13,5.0,81.0,0.0,9.0,12.0,2.0,20.0,0.0,33.0,66.0,49.0,-119.0,0.0
501,1,1,492371,0,11,2,3,0,0,60,1,1,984.0,146.815,8.0,70.0,1.0,94.0,64.0,2.0,15.0,0.0,47.0,120.0,11.0,-72.0,0.0
502,1,1,492613,0,3,2,7,0,0,60,0,1,1092.0,138.0,7.0,205.0,0.0,52.0,42.0,7.0,18.0,0.0,53.0,127.0,34.0,-36.0,0.0
503,1,1,492993,1,0,2,6,0,0,60,0,1,187.0,12.85,0.0,2.0,0.0,13.0,13.0,0.0,0.0,1.0,12.0,11.0,2.0,-59.0,0.0
504,1,1,493365,1,6,2,0,0,1,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.0,27.0
505,1,1,493984,0,0,2,4,0,0,60,0,0,1014.0,36.795,7.0,71.0,0.0,70.0,25.0,2.0,28.0,2.0,45.0,53.0,39.0,-88.0,146.0
506,1,1,494341,0,6,2,1,0,0,60,0,1,1178.0,91.42,22.0,77.0,1.0,81.0,45.0,3.0,11.0,0.0,63.0,200.0,34.0,-43.0,0.0
507,1,1,494637,1,6,2,3,0,0,80,0,1,4826.0,183.005,52.0,457.0,17.0,231.0,35.0,28.0,70.0,4.0,178.0,652.0,93.0,-28.0,0.0
508,1,1,494806,1,10,1,9,1,0,90,0,1,16.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,-144.0,0.0
509,1,1,494919,0,10,2,1,0,0,60,1,1,2613.0,136.38,65.0,297.0,2.0,162.0,86.0,15.0,18.0,0.0,94.0,381.0,56.0,-164.0,0.0
510,1,1,495115,0,1,1,2,0,0,90,1,0,421.0,21.3,11.0,38.0,2.0,45.0,8.0,7.0,7.0,0.0,21.0,77.0,16.0,-153.0,95.0
511,1,1,495298,0,11,2,5,0,0,60,0,0,91.0,1.1400000000000001,4.0,0.0,0.0,13.0,4.0,0.0,1.0,1.0,7.0,16.0,5.0,-25.0,52.0
512,1,1,495734,1,9,2,6,0,0,60,0,1,2272.0,115.565,18.0,76.0,4.0,132.0,51.0,0.0,20.0,2.0,190.0,506.0,44.0,-8.0,0.0
513,1,1,495786,1,10,3,0,0,0,120,1,1,55.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,-53.0,0.0
514,1,1,496217,1,11,2,9,0,0,60,0,1,383.0,11.254999999999999,4.0,19.0,0.0,20.0,12.0,5.0,1.0,0.0,15.0,26.0,21.0,-58.0,0.0
515,1,1,496542,1,4,1,5,0,0,60,0,0,1182.0,28.49,16.0,151.0,0.0,98.0,35.0,1.0,15.0,1.0,39.0,120.0,46.0,-179.0,143.0
516,1,1,496564,0,12,2,4,0,0,120,0,1,826.0,164.46,11.0,93.0,0.0,72.0,16.0,18.0,5.0,0.0,25.0,114.0,11.0,-171.0,0.0
517,1,1,496601,0,9,3,7,0,0,80,0,1,2892.0,109.575,24.0,228.0,6.0,212.0,35.0,7.0,24.0,1.0,84.0,224.0,239.0,-30.0,0.0
518,1,1,497405,1,9,3,8,2,0,120,0,0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,-143.0,-4.0
519,1,1,497475,1,6,1,7,1,0,60,0,0,362.0,17.29,4.0,45.0,0.0,24.0,8.0,6.0,9.0,2.0,25.0,51.0,24.0,-51.0,95.0
520,1,1,497584,0,6,2,3,0,0,90,1,0,80.0,2.55,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,6.0,4.0,-65.0,27.0
521,1,1,497898,0,11,2,3,0,0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-16.0
522,1,1,498320,0,10,2,8,0,0,70,1,1,617.0,116.14,12.0,29.0,1.0,30.0,14.0,1.0,6.0,1.0,16.0,88.0,5.0,-15.0,0.0
523,1,1,498363,0,0,1,6,0,1,120,1,0,451.0,34.14,10.0,7.0,0.0,53.0,21.0,4.0,0.0,0.0,37.0,53.0,21.0,5.0,226.0
524,1,1,498432,0,11,2,9,0,0,150,0,0,240.0,24.235,4.0,11.0,0.0,31.0,11.0,0.0,3.0,0.0,12.0,29.0,15.0,-53.0,152.0
525,1,1,498527,1,10,3,6,0,0,60,0,1,1482.0,119.625,8.0,73.0,0.0,95.0,93.0,9.0,16.0,0.0,64.0,207.0,23.0,-80.0,0.0
526,1,1,498835,0,8,2,9,1,0,60,0,1,1622.0,123.955,28.0,89.0,0.0,87.0,36.0,8.0,28.0,3.0,47.0,147.0,59.0,-92.0,0.0
527,1,1,499056,1,7,2,2,0,0,120,0,1,1207.0,138.845,27.0,44.0,9.0,94.0,38.0,2.0,26.0,1.0,102.0,197.0,33.0,-27.0,0.0
528,1,1,499246,0,11,2,5,0,0,180,1,1,428.0,97.66,9.0,24.0,0.0,33.0,16.0,1.0,10.0,1.0,25.0,54.0,7.0,-66.0,0.0
529,1,1,499557,1,10,2,9,0,0,60,0,1,1327.0,141.365,23.0,92.0,0.0,84.0,27.0,1.0,17.0,3.0,92.0,173.0,29.0,-22.0,0.0
530,1,1,500006,1,3,2,2,0,1,210,1,1,653.0,100.21,8.0,122.0,0.0,73.0,18.0,8.0,17.0,0.0,29.0,48.0,25.0,-34.0,0.0
531,1,1,500136,0,2,2,0,0,0,120,0,1,2593.0,148.465,14.0,174.0,6.0,117.0,57.0,9.0,34.0,2.0,114.0,170.0,65.0,-151.0,0.0
532,1,1,500459,0,11,1,4,0,0,60,0,1,1079.0,87.8,7.0,156.0,1.0,126.0,46.0,5.0,19.0,1.0,41.0,81.0,39.0,-53.0,0.0
533,1,1,500522,0,0,2,6,0,0,60,0,0,391.0,7.265,5.0,27.0,0.0,26.0,13.0,1.0,1.0,2.0,15.0,50.0,14.0,-27.0,139.0
534,1,1,500766,0,9,3,1,0,0,60,0,1,2308.0,164.995,13.0,212.0,0.0,177.0,35.0,0.0,13.0,1.0,57.0,195.0,72.0,-48.0,0.0
535,1,1,501158,1,2,1,0,0,0,120,0,1,1374.0,120.83999999999999,16.0,142.0,0.0,100.0,27.0,43.0,25.0,1.0,73.0,136.0,36.0,-15.0,0.0
536,1,1,501960,0,8,2,3,0,0,60,0,1,958.0,139.54,16.0,39.0,1.0,101.0,29.0,9.0,12.0,1.0,55.0,173.0,53.0,-94.0,0.0
537,1,1,502136,0,5,2,0,0,0,120,0,1,1399.0,175.62,12.0,64.0,0.0,133.0,57.0,0.0,20.0,2.0,71.0,176.0,82.0,-53.0,0.0
538,1,1,502554,1,8,3,9,1,0,60,0,1,1708.0,187.84,8.0,94.0,2.0,127.0,44.0,10.0,18.0,6.0,108.0,402.0,58.0,-16.0,0.0
539,1,1,502697,1,12,2,6,0,0,60,0,1,1656.0,104.345,13.0,105.0,0.0,148.0,88.0,10.0,20.0,0.0,86.0,140.0,57.0,-22.0,0.0
540,1,1,502736,1,1,1,9,0,1,120,0,1,132.0,0.2,3.0,11.0,0.0,16.0,2.0,2.0,0.0,0.0,3.0,29.0,10.0,4.0,0.0
541,1,1,502903,1,8,1,9,0,1,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,27.0
542,1,1,503086,0,5,1,0,0,0,60,0,1,2580.0,158.475,23.0,112.0,45.0,127.0,22.0,18.0,20.0,1.0,126.0,376.0,39.0,-82.0,0.0
543,1,1,503100,1,3,1,6,0,0,120,0,0,173.0,11.725,3.0,5.0,0.0,14.0,8.0,3.0,0.0,0.0,18.0,31.0,11.0,2.0,109.0
544,1,1,503120,1,8,1,4,1,0,120,0,1,2928.0,100.18,27.0,174.0,3.0,117.0,21.0,17.0,24.0,1.0,131.0,392.0,90.0,-74.0,0.0
545,1,1,503170,1,8,2,7,0,0,120,0,1,2039.0,75.83500000000001,44.0,173.0,0.0,138.0,52.0,4.0,17.0,3.0,105.0,199.0,41.0,-53.0,0.0
546,1,1,503368,0,11,1,8,0,0,60,0,1,920.0,85.5,9.0,85.0,0.0,74.0,38.0,9.0,15.0,0.0,53.0,96.0,25.0,-58.0,0.0
547,1,1,503497,1,12,1,9,0,0,60,0,1,1566.0,143.55,13.0,137.0,6.0,79.0,20.0,4.0,37.0,0.0,77.0,254.0,50.0,-15.0,0.0
548,1,1,503731,1,11,2,5,2,0,90,0,1,184.0,6.835,1.0,18.0,0.0,9.0,4.0,2.0,5.0,0.0,1.0,10.0,7.0,-135.0,0.0
549,1,1,503926,0,0,2,7,0,0,60,0,1,919.0,91.27,14.0,80.0,0.0,72.0,28.0,8.0,9.0,0.0,45.0,132.0,25.0,-102.0,0.0
550,1,1,504246,0,7,2,3,0,1,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,-5.0
551,1,1,504602,1,0,3,2,1,0,120,0,0,119.0,0.0,0.0,6.0,0.0,10.0,1.0,0.0,0.0,2.0,1.0,17.0,11.0,-146.0,-4.0
552,1,1,504819,0,0,1,5,0,0,60,0,1,1230.0,99.585,12.0,46.0,1.0,119.0,53.0,11.0,17.0,0.0,42.0,135.0,37.0,-157.0,0.0
553,1,1,505311,1,9,1,4,0,0,120,0,1,1182.0,143.3,10.0,40.0,0.0,66.0,42.0,2.0,16.0,0.0,55.0,88.0,34.0,-153.0,0.0
554,1,1,505579,0,7,2,3,0,0,60,0,1,1182.0,108.83,10.0,54.0,0.0,89.0,44.0,6.0,22.0,1.0,57.0,134.0,81.0,-50.0,0.0
555,1,1,506056,1,6,1,0,0,0,120,0,1,401.0,26.175,4.0,6.0,0.0,33.0,19.0,3.0,4.0,1.0,30.0,93.0,28.0,-53.0,0.0
556,1,1,506767,0,4,1,9,0,0,60,0,1,756.0,85.545,12.0,27.0,0.0,67.0,45.0,5.0,6.0,1.0,35.0,96.0,19.0,-100.0,0.0
557,1,1,506785,1,1,2,7,0,0,120,0,1,946.0,95.655,9.0,35.0,3.0,75.0,29.0,12.0,22.0,0.0,28.0,87.0,46.0,-140.0,0.0
558,1,1,506829,0,6,2,6,0,1,210,0,0,513.0,29.53,21.0,32.0,0.0,50.0,16.0,4.0,6.0,1.0,26.0,87.0,10.0,-25.0,150.0
559,1,1,507730,1,9,1,2,0,0,60,0,1,44.0,1.875,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,-9.0,0.0
560,1,1,508934,0,11,1,4,1,0,60,0,1,1766.0,127.00999999999999,14.0,169.0,0.0,170.0,26.0,15.0,30.0,2.0,66.0,179.0,118.0,-98.0,0.0
561,1,1,509634,1,0,1,7,0,1,240,1,0,835.0,20.560000000000002,14.0,58.0,0.0,86.0,20.0,0.0,8.0,0.0,58.0,170.0,19.0,-52.0,151.0
562,1,1,509680,1,10,2,9,0,0,60,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-29.0,-1.0
563,1,1,509873,0,11,2,2,0,1,180,0,1,92.0,0.9400000000000001,2.0,3.0,0.0,7.0,1.0,2.0,3.0,0.0,9.0,26.0,12.0,-25.0,0.0
564,1,1,510195,1,9,2,4,0,0,60,0,1,2542.0,135.96,8.0,141.0,2.0,203.0,23.0,4.0,20.0,0.0,59.0,199.0,202.0,-46.0,0.0
565,1,1,510530,1,12,2,6,1,0,120,0,0,1213.0,19.165,20.0,44.0,0.0,56.0,46.0,5.0,17.0,0.0,66.0,160.0,60.0,-160.0,178.0
566,1,1,511109,1,3,3,0,0,1,120,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.0,0.0
567,1,1,511271,0,7,1,2,0,1,120,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
568,1,1,511514,1,0,2,4,0,1,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,27.0
569,1,1,511544,0,5,2,4,1,1,150,0,1,7.0,6.015000000000001,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0
570,1,1,511569,0,8,1,3,1,0,60,1,0,440.0,6.865,2.0,29.0,0.0,25.0,16.0,2.0,3.0,0.0,31.0,58.0,29.0,-23.0,53.0
571,1,1,511576,1,1,2,1,0,0,60,0,1,878.0,29.335,8.0,105.0,0.0,74.0,25.0,2.0,4.0,2.0,30.0,97.0,20.0,-27.0,0.0
572,1,1,511949,0,7,1,7,0,0,60,0,1,1030.0,42.295,19.0,84.0,0.0,62.0,36.0,3.0,9.0,2.0,54.0,101.0,25.0,-29.0,0.0
573,1,1,511958,0,6,1,6,1,0,60,0,0,163.0,0.0,3.0,10.0,0.0,11.0,2.0,0.0,1.0,3.0,7.0,22.0,20.0,-22.0,16.0
574,1,1,512080,0,9,2,2,0,0,120,0,1,755.0,96.225,8.0,37.0,0.0,63.0,32.0,0.0,9.0,1.0,56.0,117.0,19.0,-22.0,0.0
575,1,1,512404,0,6,2,0,0,0,180,1,0,133.0,1.2,7.0,4.0,0.0,15.0,5.0,0.0,2.0,1.0,11.0,21.0,6.0,-22.0,81.0
576,1,1,512861,0,11,2,4,0,1,120,0,1,1836.0,118.16,50.0,91.0,1.0,105.0,45.0,15.0,16.0,0.0,66.0,287.0,25.0,-68.0,0.0
577,1,1,513246,0,6,1,1,0,1,120,0,0,545.0,8.93,4.0,79.0,0.0,37.0,16.0,9.0,1.0,1.0,16.0,30.0,14.0,-30.0,119.0
578,1,1,513396,0,11,3,4,0,1,180,0,1,486.0,34.665,10.0,20.0,0.0,33.0,27.0,5.0,12.0,0.0,30.0,32.0,10.0,-10.0,0.0
579,1,1,513687,1,6,1,2,1,0,60,0,0,1776.0,9.129999999999999,7.0,175.0,0.0,70.0,13.0,3.0,14.0,1.0,68.0,221.0,77.0,-123.0,108.0
580,1,1,513773,0,9,3,7,0,0,90,0,1,656.0,91.075,6.0,31.0,0.0,46.0,18.0,1.0,12.0,0.0,28.0,123.0,31.0,-93.0,0.0
581,1,1,513854,1,0,1,1,1,0,60,0,1,3604.0,146.495,29.0,349.0,3.0,218.0,57.0,13.0,78.0,2.0,168.0,353.0,136.0,-98.0,0.0
582,1,1,514028,1,7,2,3,0,1,120,0,0,109.0,0.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,10.0,15.0,8.0,-23.0,30.0
583,1,1,514218,0,12,1,9,0,0,60,0,0,26.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,-53.0,46.0
584,1,1,514300,0,12,2,2,0,1,180,0,1,504.0,75.3,7.0,7.0,1.0,36.0,26.0,0.0,2.0,0.0,31.0,56.0,9.0,-53.0,0.0
585,1,1,514633,1,6,1,1,1,1,120,1,1,464.0,8.045,6.0,20.0,0.0,29.0,8.0,9.0,6.0,0.0,31.0,54.0,43.0,10.0,0.0
586,1,1,514773,0,8,2,8,0,0,120,0,0,581.0,33.18,8.0,47.0,0.0,47.0,17.0,7.0,6.0,0.0,14.0,53.0,38.0,-18.0,132.0
587,1,1,515046,1,11,1,3,0,0,60,1,1,1970.0,168.135,20.0,201.0,2.0,170.0,22.0,85.0,22.0,2.0,66.0,297.0,91.0,-85.0,0.0
588,1,1,515170,0,12,2,7,1,0,60,0,1,1731.0,93.025,14.0,124.0,1.0,90.0,26.0,26.0,34.0,1.0,75.0,185.0,85.0,-25.0,0.0
589,1,1,515595,1,10,2,0,1,1,180,0,1,1687.0,105.955,18.0,189.0,0.0,105.0,41.0,2.0,13.0,0.0,57.0,165.0,32.0,-61.0,0.0
590,1,1,515812,0,3,2,4,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-8.0
591,1,1,515903,0,6,2,7,0,0,120,0,1,1307.0,135.795,34.0,112.0,0.0,134.0,43.0,1.0,26.0,5.0,54.0,128.0,34.0,-61.0,0.0
592,1,1,515945,1,9,2,8,0,0,60,0,1,1232.0,178.03,9.0,136.0,0.0,119.0,36.0,6.0,17.0,2.0,60.0,133.0,64.0,-23.0,0.0
593,1,1,516010,0,5,0,0,0,0,60,0,1,1164.0,102.92,28.0,107.0,0.0,102.0,44.0,2.0,28.0,1.0,85.0,130.0,35.0,-77.0,0.0
594,1,1,516281,1,10,2,6,0,1,120,0,1,653.0,37.515,7.0,10.0,0.0,85.0,30.0,11.0,1.0,1.0,48.0,66.0,7.0,-10.0,0.0
595,1,1,516398,1,5,3,0,1,0,60,0,1,1130.0,95.875,37.0,50.0,1.0,80.0,25.0,18.0,16.0,0.0,89.0,176.0,57.0,-142.0,0.0
596,1,1,516450,0,1,2,8,0,1,150,0,1,1349.0,164.08,22.0,155.0,0.0,141.0,37.0,16.0,27.0,0.0,56.0,160.0,15.0,-24.0,0.0
597,1,1,516843,1,10,2,7,1,0,120,0,0,2393.0,53.89,24.0,193.0,2.0,114.0,36.0,6.0,16.0,2.0,111.0,313.0,92.0,-16.0,219.0
598,1,1,517646,0,4,3,4,0,1,180,0,1,2422.0,120.33500000000001,40.0,191.0,2.0,139.0,36.0,15.0,48.0,1.0,63.0,222.0,69.0,-52.0,0.0
599,1,1,517726,1,7,1,0,0,1,120,0,0,54.0,0.86,3.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,-20.0,51.0
600,1,1,518097,1,10,2,1,1,1,120,1,1,686.0,14.8,7.0,53.0,0.0,36.0,17.0,2.0,5.0,2.0,40.0,99.0,34.0,-66.0,0.0
601,1,1,518155,1,9,3,6,0,1,120,0,0,507.0,13.83,10.0,14.0,0.0,54.0,19.0,0.0,3.0,0.0,43.0,93.0,36.0,-21.0,216.0
602,1,1,518349,1,5,1,1,0,0,60,1,1,3570.0,107.27,34.0,272.0,0.0,132.0,79.0,43.0,31.0,1.0,103.0,277.0,78.0,-152.0,0.0
603,1,1,518436,1,5,1,0,0,0,120,0,1,1464.0,139.15,7.0,91.0,1.0,96.0,28.0,21.0,24.0,1.0,75.0,211.0,66.0,-58.0,0.0
604,1,1,518451,1,0,2,3,0,0,60,0,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-150.0,-10.0
605,1,1,519094,0,10,2,2,0,0,60,0,1,2924.0,84.48,7.0,207.0,0.0,120.0,54.0,20.0,23.0,1.0,130.0,257.0,70.0,-61.0,0.0
606,1,1,519102,1,1,1,8,1,0,60,0,1,2672.0,79.1,27.0,147.0,2.0,142.0,97.0,23.0,33.0,1.0,116.0,301.0,99.0,-73.0,0.0
607,1,1,519491,0,12,2,5,0,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.0,-3.0
608,1,1,520026,1,3,2,0,0,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,-31.0
609,1,1,520092,1,7,1,1,0,0,120,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0,30.0
610,1,1,520400,1,9,2,1,0,1,120,0,1,837.0,73.96,20.0,39.0,0.0,46.0,44.0,1.0,14.0,0.0,43.0,37.0,5.0,-28.0,0.0
611,1,1,520751,0,4,1,8,0,0,60,0,0,517.0,5.205,2.0,56.0,0.0,29.0,13.0,1.0,4.0,3.0,17.0,40.0,4.0,-36.0,75.0
612,1,1,521160,0,1,2,1,0,1,120,0,1,1522.0,106.925,23.0,75.0,0.0,97.0,27.0,20.0,25.0,1.0,97.0,315.0,67.0,-21.0,0.0
613,1,1,521404,1,0,2,5,0,0,60,0,1,828.0,174.85,9.0,69.0,0.0,65.0,22.0,4.0,14.0,0.0,36.0,160.0,14.0,-72.0,0.0
614,1,1,521709,1,1,2,8,0,0,120,0,1,393.0,137.445,7.0,23.0,0.0,35.0,14.0,5.0,10.0,0.0,29.0,32.0,6.0,-89.0,0.0
615,1,1,521742,1,6,1,1,0,0,120,0,1,2088.0,77.825,46.0,68.0,0.0,157.0,129.0,4.0,21.0,0.0,116.0,336.0,52.0,-58.0,0.0
616,1,1,521755,0,5,1,2,0,1,120,0,0,1130.0,10.19,5.0,135.0,0.0,64.0,16.0,34.0,12.0,1.0,52.0,97.0,49.0,-115.0,65.0
617,1,1,522538,0,9,2,5,0,0,180,0,0,358.0,17.2,8.0,31.0,4.0,34.0,10.0,0.0,4.0,3.0,17.0,48.0,29.0,-80.0,63.0
618,1,1,522572,1,7,2,1,0,0,60,0,1,1239.0,102.49000000000001,22.0,39.0,1.0,88.0,50.0,13.0,12.0,1.0,95.0,240.0,54.0,-155.0,0.0
619,1,1,522654,1,6,3,5,0,0,60,0,1,773.0,145.84,7.0,52.0,0.0,78.0,31.0,1.0,20.0,0.0,37.0,52.0,25.0,-36.0,0.0
620,1,1,522739,0,11,1,4,1,1,180,1,0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-93.0,27.0
