code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration,final_result
1,1,535789,1,3,1,0,0,0,60,0,23,0,0,0,0,3,0,0,0,1,3,4,5,-73,27,0
1,1,535799,0,11,1,1,1,0,60,0,1936,135.78,19,220,1,78,16,24,25,1,82,333,64,-22,0,1
1,1,535831,0,1,2,2,0,0,60,0,3533,148.675,31,165,56,185,22,17,44,1,128,501,94,-92,0,1
1,1,535986,0,5,0,0,0,0,70,0,3263,166,31,257,0,202,105,36,37,1,105,141,35,-11,0,1
1,1,536032,1,4,2,2,0,0,60,0,477,117.665,7,47,0,41,17,2,2,0,32,30,25,-107,0,1
1,1,536145,1,8,1,6,0,0,90,1,179,5.16,9,5,0,18,5,1,0,1,13,62,20,-72,37,0
1,1,536170,1,6,3,9,1,0,60,0,4582,179.985,57,454,10,200,36,40,38,3,183,766,129,-98,0,1
1,1,536210,1,2,1,0,0,0,120,1,865,14.59,2,42,0,40,23,8,8,1,51,102,67,-28,100,0
1,1,536261,1,7,2,4,0,0,60,0,768,159.975,22,29,0,64,28,1,17,1,37,82,47,-96,0,1
1,1,536536,1,5,1,0,0,0,60,0,663,93.485,18,35,0,54,29,5,14,0,31,74,35,-93,0,1
1,1,536696,0,10,2,7,1,0,60,0,763,11.315,3,50,0,32,23,6,11,1,47,71,32,-67,0,1
1,1,536926,1,10,2,3,0,0,60,0,1874,151.685,18,149,0,159,73,21,13,1,81,210,56,-93,0,1
1,1,536999,1,5,1,0,1,0,60,1,9,0,0,0,0,2,1,0,0,0,2,1,1,-89,110,0
1,1,537138,1,2,2,9,0,0,60,0,2070,126.62,25,161,0,120,63,0,21,1,66,268,38,-96,0,1
1,1,537139,0,1,2,3,0,0,60,0,672,86.895,10,67,0,90,18,8,26,1,35,77,25,-83,0,1
1,1,537452,1,9,2,0,0,0,60,0,270,25.365,1,31,0,23,13,0,4,0,17,34,6,-42,0,1
1,1,537603,1,0,1,6,0,0,60,0,1977,121.85,17,169,1,111,68,3,25,0,59,172,58,-95,0,1
1,1,537621,1,6,2,6,1,0,60,0,75,0,0,0,0,3,2,0,0,1,9,15,5,-107,0,1
1,1,537622,0,6,2,0,0,0,60,1,3144,151.82,26,360,0,162,67,0,25,0,84,374,39,-86,0,1
1,1,537652,0,8,1,7,1,0,60,0,709,14.145,2,66,1,44,23,3,8,1,29,78,59,-96,73,0
1,1,537658,0,4,1,2,0,0,60,0,949,101.555,22,32,0,83,32,4,4,0,56,138,25,-116,0,1
1,1,537868,0,9,3,7,0,0,60,0,2446,86.63,14,174,0,157,69,8,27,3,92,178,106,-68,0,1
1,1,537926,1,6,2,2,0,0,60,0,887,32.98,8,80,0,77,37,2,3,2,59,123,21,-53,0,1
1,1,538069,1,9,2,9,1,0,60,0,126,0.9,3,0,0,15,14,0,0,1,5,15,11,-77,146,0
1,1,538131,1,5,3,0,2,0,60,0,359,3,4,2,0,11,7,0,0,2,24,61,39,-79,50,0
1,1,538211,1,1,1,5,0,0,60,0,140,0,1,11,0,7,3,0,0,1,3,17,18,-74,0,1
1,1,538232,0,1,1,2,1,0,120,0,294,10.69,5,6,0,26,16,0,0,2,18,19,10,-89,96,0
1,1,538251,0,5,0,0,0,0,60,0,1790,175.66,23,145,0,103,33,30,19,1,104,225,56,-22,0,1
1,1,538611,0,5,1,0,0,0,60,0,1033,104.025,11,63,1,81,11,15,15,2,65,137,22,-82,0,1
1,1,538701,1,3,2,0,0,0,60,0,933,127.13,8,119,0,82,25,4,26,0,38,89,21,-30,0,1
1,1,539035,0,3,2,6,0,0,60,0,63,0,0,4,0,6,5,0,0,0,5,8,6,-23,0,1
1,1,539043,1,1,2,5,0,0,60,0,190,37.86,5,4,0,23,15,0,0,0,15,17,2,-55,0,1
1,1,539066,0,11,2,5,0,0,60,0,734,74.455,12,61,1,50,15,7,22,1,55,96,28,-90,0,1
1,1,539142,1,10,2,5,0,0,60,0,460,24.485,9,33,0,29,20,1,5,0,13,35,6,-50,0,1
1,1,539186,0,1,2,3,0,0,120,0,379,12.57,4,5,1,29,13,6,3,1,25,44,16,-85,107,0
1,1,539209,0,0,2,9,1,0,60,0,2664,83.575,57,102,2,177,38,51,111,2,110,357,162,-48,0,1
1,1,539224,1,6,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-53,0
1,1,539262,1,10,1,3,0,0,60,0,564,16.395,4,92,0,59,12,4,7,0,17,48,9,-87,49,0
1,1,539302,0,3,2,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,26,0
1,1,539328,1,2,2,0,0,0,90,0,3995,85.13,44,323,0,204,113,23,25,0,95,211,101,-101,0,1
1,1,539622,0,4,2,2,0,0,60,0,1793,152.43,8,162,4,127,70,5,22,1,68,200,85,-73,0,1
1,1,539643,0,6,1,0,0,0,60,0,911,113.47,10,90,0,71,36,2,33,1,27,69,18,-68,0,1
1,1,540207,0,8,2,4,0,0,60,0,795,108.125,8,85,0,67,23,1,22,0,32,99,29,-18,0,1
1,1,540298,1,0,2,3,0,0,60,1,1383,88.455,9,66,0,105,57,2,14,1,68,99,63,-48,0,1
1,1,540310,1,11,2,3,0,0,120,0,2406,109.92,19,156,0,115,44,9,14,1,71,143,33,-36,0,1
1,1,540422,1,7,2,1,0,0,60,0,514,0,0,36,1,23,3,3,2,3,26,54,24,-59,24,0
1,1,540530,0,6,1,0,1,0,120,0,80,7.27,4,1,0,17,6,0,0,0,4,10,8,-46,65,0
1,1,540547,1,11,1,9,0,0,60,0,226,6.09,3,36,0,12,13,0,0,0,7,24,9,-66,0,1
1,1,540568,1,5,2,4,1,0,120,0,574,14.015,4,24,0,47,25,0,7,2,39,53,40,-24,82,0
1,1,540592,0,4,2,5,0,0,60,0,3180,83.77,32,157,9,148,18,12,28,2,221,582,209,-53,0,1
1,1,540605,1,6,1,2,0,0,60,0,2350,95.495,27,112,0,152,94,4,33,0,125,160,101,-34,0,1
1,1,540686,1,6,1,1,0,0,60,0,4335,156.015,38,509,1,195,71,18,27,2,114,223,94,-89,0,1
1,1,540694,1,11,2,6,0,0,60,0,2284,118.865,34,212,1,180,100,3,25,1,76,218,96,-53,0,1
1,1,540758,0,8,1,8,0,0,90,0,1747,80.835,9,112,0,80,39,14,19,3,88,203,65,-74,0,1
1,1,540759,0,3,0,0,0,0,60,0,751,5.26,7,16,0,20,13,4,3,1,48,126,47,-27,73,0
1,1,540848,0,7,2,0,0,0,60,0,3944,111.655,13,211,1,149,71,24,35,1,216,455,164,-25,0,1
1,1,540920,1,3,2,2,0,0,60,0,133,3.575,1,3,0,13,8,0,0,1,18,17,12,-52,103,0
1,1,541202,1,12,1,7,0,0,60,1,268,20.38,3,28,0,21,12,7,7,0,9,16,6,-94,174,0
1,1,541228,1,5,2,0,0,0,120,0,807,84.205,12,35,0,88,24,2,9,0,38,74,11,-82,0,1
1,1,541260,1,7,2,0,0,0,120,0,23,0,1,0,0,2,1,0,0,0,1,3,2,-88,0,1
1,1,541887,0,11,1,4,0,0,60,0,578,16.08,6,63,2,36,7,3,9,1,22,46,29,-55,74,0
1,1,541977,1,3,1,5,0,0,60,0,384,8.56,3,38,0,20,15,2,5,0,18,30,9,-53,0,1
1,1,542036,1,0,2,9,1,0,60,0,1042,132.51,14,140,0,68,27,9,13,1,51,122,41,-73,0,1
1,1,542049,1,9,3,2,0,0,120,0,1775,123.32,48,68,1,138,41,2,38,1,98,290,42,-89,0,1
1,1,542054,1,6,2,0,0,0,90,0,2854,136.295,48,403,0,150,44,2,43,0,141,422,83,-64,0,1
1,1,542205,0,0,1,2,1,0,60,0,1508,156.995,31,41,1,79,44,14,16,0,48,150,22,-90,0,1
1,1,542293,1,6,1,6,1,0,60,0,3059,136.39,15,455,0,160,32,22,22,0,73,157,49,-42,0,1
1,1,542372,1,12,1,3,0,0,60,0,1392,72.335,7,176,0,77,36,10,17,2,40,58,28,-60,0,1
1,1,542394,1,3,1,3,0,0,60,0,305,19.67,4,7,0,19,15,1,4,1,12,40,27,-44,111,0
1,1,542476,0,7,3,7,0,0,60,0,613,21.26,17,12,0,36,20,0,2,2,37,79,40,-68,179,0
1,1,543060,0,7,2,6,0,0,90,0,4418,93.975,57,355,0,240,52,32,69,3,130,312,90,-82,0,1
1,1,543202,0,3,3,0,1,0,60,0,2607,156.29,23,289,3,162,18,13,37,0,111,379,60,-85,0,1
1,1,543231,1,6,1,7,1,0,60,0,237,0,3,11,0,14,4,0,0,0,14,43,19,-68,2,0
1,1,543340,1,6,2,3,0,0,60,0,3610,162.19,29,539,10,216,83,24,41,3,93,148,72,-86,0,1
1,1,543383,1,5,2,3,0,0,60,0,31,0,0,0,0,2,1,0,0,1,1,2,4,-78,9,0
1,1,543386,1,11,1,7,1,0,60,0,651,1.54,3,52,0,22,6,5,7,2,14,65,38,-89,26,0
1,1,543421,0,5,1,6,0,0,60,0,53,0.46,3,0,0,7,1,0,0,1,4,8,8,-48,27,0
1,1,543446,1,8,1,9,0,0,90,0,22,0,0,0,0,2,2,0,0,0,2,4,1,-74,0,1
1,1,543459,1,12,1,5,0,0,60,0,1008,145.25,7,44,0,86,61,2,17,2,51,67,35,-82,0,1
1,1,543482,0,7,1,3,0,0,60,0,574,4.11,8,23,0,19,13,2,1,2,29,124,26,-55,37,0
1,1,543510,0,6,2,0,0,0,75,0,574,131,7,29,0,42,29,5,13,0,23,53,13,-46,0,1
1,1,543573,1,9,1,3,0,0,60,0,1926,139.185,9,105,0,132,80,8,55,0,83,118,55,-22,0,1
1,1,543663,1,6,2,0,0,0,90,0,256,3.91,6,32,0,20,4,3,1,0,20,29,18,-55,40,0
1,1,543683,1,10,1,4,1,0,60,0,74,0,2,1,0,9,4,0,0,0,4,18,5,-16,90,0
1,1,543749,1,7,1,1,0,0,60,1,426,13.605,4,53,0,32,18,5,4,1,13,42,24,-34,0,1
1,1,543756,1,3,2,2,0,0,60,1,2817,147.965,27,345,0,213,31,10,51,0,81,158,44,-89,0,1
1,1,543845,1,10,2,1,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-67,0
1,1,543860,1,0,1,9,0,0,180,0,3390,100.87,70,318,1,226,47,12,28,1,110,340,83,-36,0,1
1,1,543919,1,0,1,2,0,0,120,0,558,118.22,17,6,0,46,28,0,3,2,53,59,15,-100,0,1
1,1,544053,1,8,2,8,0,0,60,0,1072,141.025,26,45,0,91,64,0,9,0,53,115,14,-55,0,1
1,1,544063,0,0,2,8,0,0,60,0,171,5.73,8,7,0,25,8,2,2,0,8,24,9,-76,0,1
1,1,544091,1,10,3,9,0,0,120,0,3054,141.5,8,413,1,157,44,10,28,1,64,205,65,-46,0,1
1,1,544226,1,10,2,3,1,0,60,0,711,32.635,18,95,0,46,18,0,8,0,33,50,23,-92,0,1
1,1,544284,1,8,1,1,0,0,60,0,1143,100.19,5,118,0,81,20,1,9,3,58,177,43,-77,0,1
1,1,544296,0,9,2,0,0,0,90,0,148,0.86,1,6,0,15,10,0,0,0,8,12,4,-34,86,0
1,1,544307,1,11,2,5,0,0,60,0,2311,137.62,13,296,1,176,63,10,27,1,78,204,116,-46,0,1
1,1,544352,0,11,2,6,0,0,60,0,70,0,0,6,0,2,0,0,1,1,1,10,5,-85,44,0
1,1,544356,1,2,1,0,0,0,90,0,195,0,1,7,0,6,2,0,0,1,5,9,9,-46,39,0
1,1,544367,1,9,2,5,0,0,60,0,18,0,0,0,0,4,1,0,0,0,0,3,4,-85,0,1
1,1,544467,1,3,1,6,1,0,60,0,1417,117.745,18,100,0,89,18,15,17,1,53,171,28,-87,0,1
1,1,544556,1,11,1,8,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,0,1
1,1,544603,1,5,2,0,0,0,60,0,1434,84.38,26,206,0,99,37,8,16,1,47,208,37,-74,0,1
1,1,544649,1,5,1,0,1,0,60,0,254,0,1,13,0,33,1,0,5,2,7,32,12,-95,51,0
1,1,544839,1,4,2,4,1,0,60,0,5173,176.41,32,218,4,239,87,31,74,1,195,688,270,-90,0,1
1,1,544907,1,6,1,6,0,0,60,0,1420,32.475,3,127,0,61,27,3,12,1,23,84,41,-85,0,1
1,1,544942,1,3,1,0,0,0,60,0,263,1.135,1,18,0,25,6,3,1,1,18,40,18,-79,44,0
1,1,544943,1,6,1,4,0,0,60,0,193,9.94,2,6,0,30,11,0,0,0,13,27,19,-58,0,1
1,1,545083,0,0,1,8,0,0,120,0,593,87.87,13,26,0,48,40,2,15,1,23,34,12,-42,0,1
1,1,545115,1,0,2,6,0,0,60,1,820,10.005,4,51,0,56,18,13,8,2,48,82,24,-23,0,1
1,1,545118,1,6,2,0,0,0,90,0,734,92.08,9,41,0,57,36,0,15,0,14,52,11,-86,0,1
1,1,545201,1,11,1,2,0,0,60,1,22,0,0,0,0,2,0,0,0,1,1,3,3,-49,-11,0
1,1,545245,1,8,1,8,0,0,120,1,2046,82.715,10,70,0,133,36,3,19,0,69,261,67,-86,0,1
1,1,545387,1,3,2,3,0,0,60,0,1030,32.47,8,20,0,48,42,3,8,0,33,75,45,10,0,1
1,1,545704,1,12,1,7,0,0,60,1,589,99.385,15,53,0,50,19,18,0,0,29,50,24,-59,0,1
1,1,545770,1,3,1,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,74,0
1,1,545993,1,11,1,6,0,0,60,0,693,64.595,19,25,0,53,26,0,10,0,27,65,14,-36,0,1
1,1,546000,1,9,3,1,1,0,60,0,1082,13.835,5,58,0,65,56,5,18,0,57,101,45,-95,0,1
1,1,546054,1,8,2,8,1,0,60,0,703,142.02,19,64,0,59,22,0,14,0,71,99,28,-30,0,1
1,1,546074,0,10,2,3,0,0,60,0,2195,152.07,27,192,0,119,28,19,22,1,68,331,44,-15,0,1
1,1,546089,1,10,3,5,1,0,60,0,820,69.505,6,78,0,41,25,8,5,2,28,71,24,-44,0,1
1,1,546191,1,2,2,2,0,0,60,0,784,90.74,23,92,0,62,23,9,14,1,29,70,35,-64,0,1
1,1,546221,0,1,1,7,1,0,60,0,2444,142.095,66,124,1,144,53,56,22,0,57,322,68,-88,0,1
1,1,546293,1,10,3,4,1,0,60,1,123,6.21,3,0,0,11,6,0,0,0,4,16,2,-23,107,0
1,1,546339,0,10,2,3,0,0,60,1,322,6.285,2,46,0,34,5,0,0,3,8,18,15,-15,76,0
1,1,546403,1,6,1,6,0,0,60,0,75,5.64,1,0,0,5,6,0,0,0,3,5,2,-90,137,0
1,1,546654,1,1,2,8,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-24,0
1,1,546675,0,2,2,7,0,0,60,0,1460,91.655,20,120,0,95,56,6,21,0,47,265,15,-3,0,1
1,1,546747,0,10,1,7,1,0,60,0,3,0,0,0,0,1,0,0,0,0,0,0,1,-73,-4,0
1,1,546804,1,11,2,4,0,0,60,0,428,87.37,8,25,0,39,17,0,9,0,23,71,12,-77,0,1
1,1,546826,0,9,1,5,1,0,60,0,1660,132.925,36,81,0,116,23,11,42,4,86,151,48,-66,0,1
1,1,546830,0,9,2,3,0,0,60,0,1304,91.375,47,33,2,93,64,1,13,0,37,204,49,-78,0,1
1,1,546861,0,7,1,0,0,0,60,0,58,0,0,0,0,5,1,0,0,0,4,14,12,-48,27,0
1,1,546862,0,7,2,2,0,0,60,1,4293,146.475,27,342,1,218,59,44,70,1,143,524,256,-64,0,1
1,1,546953,1,10,2,8,1,0,60,0,1853,118.895,19,89,1,79,21,5,20,2,147,345,78,-43,0,1
1,1,547252,0,8,1,6,0,0,60,0,572,0,1,40,0,24,4,4,6,4,21,47,37,-58,30,0
1,1,547349,1,5,1,0,0,0,60,0,1895,153.835,11,136,3,93,65,15,26,1,206,276,53,5,0,1
1,1,547445,0,8,1,4,0,0,60,0,1424,139.97,13,140,0,116,80,2,19,1,46,80,41,-58,0,1
1,1,547486,1,9,1,5,0,0,60,0,343,18.52,10,0,0,12,16,0,0,2,34,36,15,-46,0,1
1,1,547522,0,10,2,3,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,1
1,1,547629,0,1,1,9,1,0,60,0,1014,30.645,13,64,1,61,24,2,8,1,71,157,56,-87,198,0
1,1,547679,0,10,1,3,0,0,60,0,2481,34.74,31,240,0,89,52,18,17,2,75,199,69,-18,0,1
1,1,547784,0,8,1,5,0,0,60,1,1675,35.255,10,220,1,108,58,11,31,1,55,88,43,-16,207,0
1,1,547787,1,0,1,6,0,0,60,1,9,0,0,0,0,1,0,0,0,1,0,1,2,-86,27,0
1,1,547897,0,10,1,4,0,0,90,0,93,0,0,0,0,8,0,0,0,6,1,10,10,-71,-5,0
1,1,547986,0,7,2,0,0,0,60,0,889,82.145,19,63,1,44,48,6,11,1,54,170,36,-58,0,1
1,1,548069,1,12,2,6,0,0,60,0,1875,160.555,25,151,1,92,35,35,31,4,70,205,67,-78,0,1
1,1,548132,1,6,1,6,0,0,60,0,433,1.14,1,53,0,17,5,0,0,0,8,8,10,-73,40,0
1,1,548173,0,0,1,8,0,0,60,0,775,21.17,4,36,0,42,18,3,12,0,34,102,43,-74,129,0
1,1,548267,0,0,2,4,0,0,60,0,1201,114.34,22,78,0,88,22,5,13,1,50,199,83,-72,0,1
1,1,548271,0,10,2,5,0,0,60,0,674,91.3,31,38,1,70,18,1,24,0,25,113,15,-29,0,1
1,1,548371,1,6,2,2,0,0,60,0,27,0,1,2,0,6,1,0,0,0,1,5,2,-83,0,1
1,1,548420,0,7,2,3,0,0,60,0,129,0,0,10,0,7,2,3,0,0,5,13,6,-23,11,0
1,1,548473,1,2,1,0,1,0,60,0,1776,100.74,37,109,0,92,48,29,18,1,76,178,22,-36,0,1
1,1,548535,0,12,2,5,0,0,60,1,1091,130.9,25,66,0,95,51,13,20,1,41,129,28,-24,0,1
1,1,548602,1,8,2,6,0,0,60,0,604,166.365,8,49,0,66,32,1,14,0,30,31,4,-44,0,1
1,1,548650,0,12,1,5,0,0,60,0,188,4.025,2,3,0,18,14,0,1,2,9,31,14,-60,46,0
1,1,548677,1,2,2,7,0,0,60,0,2543,163.405,19,254,0,200,40,16,43,0,74,177,88,-59,0,1
1,1,548679,1,0,1,3,0,0,60,0,197,0,0,20,0,13,3,3,1,1,10,33,10,-28,0,1
1,1,548739,1,0,1,2,0,0,60,1,24,0,0,0,0,3,0,0,0,0,1,4,5,-60,51,0
1,1,548773,1,6,2,8,0,0,60,0,73,0,0,8,0,4,0,0,1,0,2,15,0,-1,0,1
1,1,548797,1,10,1,3,1,0,60,0,281,0,0,20,0,15,5,0,1,2,13,25,28,-65,30,0
1,1,548869,0,10,3,2,0,0,60,0,545,33.81,15,15,0,33,23,0,3,0,22,56,9,-79,0,1
1,1,548872,1,11,1,2,0,0,60,0,62,2.01,1,7,0,6,2,0,1,0,2,3,2,-25,75,0
1,1,548959,0,4,2,8,0,0,60,0,778,66.485,6,24,0,53,29,1,6,0,16,77,47,-55,0,1
1,1,548993,0,7,1,9,0,0,90,0,343,3.685,7,16,0,25,15,3,6,0,14,35,16,-79,77,0
1,1,548996,1,1,3,4,1,0,60,0,2383,145.17,27,97,6,117,47,13,39,1,176,389,65,-77,0,1
1,1,549038,1,4,1,8,0,0,60,0,2283,125.71,16,152,2,137,79,9,32,3,93,206,97,-36,0,1
1,1,549095,1,10,3,4,1,0,60,0,1833,95.815,22,173,0,97,34,12,20,0,45,109,41,-78,0,1
1,1,549125,1,11,2,3,0,0,120,0,816,122.865,15,10,0,70,52,2,10,1,35,111,19,-79,0,1
1,1,549135,0,8,2,5,0,0,60,1,801,103.895,9,22,0,56,42,1,10,1,42,149,15,-77,0,1
1,1,549156,1,6,1,0,0,0,60,0,21,0,0,0,0,1,0,0,0,0,2,5,7,-78,-5,0
1,1,549213,0,9,2,4,0,0,60,0,1011,34.825,13,93,0,72,22,1,14,0,32,169,64,-65,136,0
1,1,549283,1,10,3,5,0,0,60,0,741,62.48,6,92,0,52,20,1,14,1,24,42,27,-79,0,1
1,1,549334,1,5,1,0,0,0,60,0,77,0,1,0,0,9,4,0,0,1,5,15,5,-25,57,0
1,1,549354,1,4,1,8,1,0,120,0,154,6.25,1,2,0,20,5,0,0,2,5,15,14,-46,0,1
1,1,549361,0,9,1,1,0,0,60,1,944,26.68,5,96,0,94,22,5,13,0,28,32,22,-65,173,0
1,1,549424,1,8,4,9,1,0,60,0,1331,71.19,24,128,0,103,56,1,45,0,41,108,19,-78,171,0
1,1,549498,1,10,1,4,1,0,60,0,22,0,0,0,0,1,0,0,0,0,2,3,2,-55,0,1
1,1,549545,1,12,1,3,0,0,60,0,1601,138.425,15,146,0,134,83,11,11,0,69,129,49,-58,0,1
1,1,549575,1,0,1,1,1,0,60,0,30,0,0,4,0,2,3,0,0,1,3,5,5,-50,16,0
1,1,549684,1,4,4,8,1,0,60,0,2084,169.675,41,122,0,161,31,32,19,1,126,323,151,-22,0,1
1,1,549690,0,6,2,0,0,0,60,0,732,113.09,9,55,0,44,23,2,2,0,53,74,16,-52,0,1
1,1,549698,0,11,2,7,0,0,60,0,1231,79.49,30,104,0,110,37,13,19,1,85,200,29,-24,0,1
1,1,549710,1,1,1,1,0,0,60,0,1541,106.385,8,132,0,96,30,25,11,1,82,164,47,-15,0,1
1,1,549731,1,10,1,7,0,0,60,0,1309,146.115,12,76,0,107,43,13,16,2,47,181,55,-53,0,1
1,1,549783,1,0,1,7,0,0,60,0,2214,171.09,50,173,0,175,75,31,62,0,104,198,55,-25,0,1
1,1,549795,0,11,2,1,0,0,60,0,1841,85.795,48,86,0,118,75,2,13,3,113,254,74,-48,0,1
1,1,549872,1,6,1,0,1,0,60,0,1341,106.985,35,149,0,79,20,0,15,2,37,94,29,-55,0,1
1,1,549897,0,9,1,1,0,0,60,0,541,18.4,14,4,0,23,20,0,0,1,84,98,76,-58,0,1
1,1,549913,0,1,2,4,0,0,60,1,1515,53.32,30,152,0,148,33,3,18,1,22,121,10,-50,226,0
1,1,549928,1,11,2,5,0,0,60,0,339,5.08,8,22,0,33,4,2,3,1,16,40,21,-67,223,0
1,1,550064,1,1,2,5,0,0,60,0,1415,138.255,20,124,0,95,65,11,31,0,46,115,43,-46,0,1
1,1,550092,1,0,2,1,1,0,60,0,1327,95.055,24,45,0,99,62,16,13,1,42,90,23,-65,0,1
1,1,550142,0,12,2,4,0,0,60,0,607,32.35,16,39,0,53,26,8,4,2,20,94,33,-58,212,0
1,1,550183,1,5,2,1,0,0,60,0,142,4.04,1,2,0,8,4,1,1,0,7,15,19,-67,54,0
1,1,550205,1,9,3,0,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-47,0
1,1,550348,0,4,3,9,0,0,60,0,330,5.435,7,4,0,25,11,0,0,1,27,71,19,-55,0,1
1,1,550371,1,12,1,7,0,0,60,1,283,4.805,2,11,0,14,4,2,0,2,13,37,17,-55,0,1
1,1,550521,1,11,1,4,0,0,60,0,28,0,0,0,0,3,0,0,0,0,2,7,7,-23,57,0
1,1,550545,0,10,2,6,0,0,60,0,4519,120.81,24,440,1,184,50,43,40,2,132,375,181,-42,0,1
1,1,550604,0,10,3,2,1,0,60,0,2683,139.365,12,247,1,158,48,9,35,0,144,304,105,-16,0,1
1,1,550657,0,7,1,8,0,0,60,0,199,0,3,1,0,18,9,0,0,0,13,25,23,-52,24,0
1,1,550711,1,9,2,0,1,0,60,0,461,14.22,6,12,0,29,19,0,6,1,22,82,33,-21,0,1
1,1,550725,1,11,2,1,0,0,60,0,1175,164.73,11,126,0,112,9,0,28,1,34,178,35,-67,0,1
1,1,550762,1,3,1,3,0,0,60,0,1601,161.245,10,128,0,92,42,8,16,1,60,217,76,-22,0,1
1,1,550865,1,3,3,2,0,0,60,0,1534,177.73,11,176,0,156,34,2,26,1,59,164,31,-29,0,1
1,1,550893,1,5,2,0,0,0,60,0,596,25.815,5,18,0,35,29,1,6,1,29,68,17,-25,0,1
1,1,550974,1,9,1,1,0,0,60,1,116,3.89,2,8,0,13,7,0,0,0,4,21,4,-67,0,1
1,1,551169,1,7,3,8,1,0,60,0,2394,92.865,38,220,1,137,39,30,42,2,72,150,104,-58,0,1
1,1,551183,1,5,2,0,0,0,60,0,872,121.24,8,125,0,93,20,6,24,1,29,101,24,-60,0,1
1,1,551334,0,12,2,6,0,0,60,0,2803,85.85,49,296,3,199,35,18,33,1,93,210,79,-48,0,1
1,1,551375,0,2,1,0,1,0,60,0,3597,112.445,62,249,4,145,16,32,29,3,131,571,86,-34,0,1
1,1,551478,1,11,2,5,2,0,90,0,774,106.98,9,66,0,72,14,1,14,0,40,147,8,-60,0,1
1,1,551550,1,9,2,0,0,0,120,0,3014,183.825,56,177,3,164,67,19,47,3,141,393,79,-24,0,1
1,1,551573,1,2,2,2,0,0,60,0,1920,97.95,32,205,0,145,47,10,56,0,77,224,76,-22,0,1
1,1,551666,1,7,1,3,0,0,60,0,629,15.96,10,10,0,40,35,1,6,3,39,70,60,-49,88,0
1,1,551979,1,10,1,0,0,0,60,0,40,0,0,0,0,5,1,0,0,1,3,12,5,-28,0,1
1,1,552030,0,11,1,8,0,0,60,0,40,0,0,2,0,7,1,0,0,1,0,8,6,-36,57,0
1,1,552114,0,11,1,5,0,0,60,0,751,14.095,12,73,0,44,17,2,5,1,18,51,21,-23,0,1
1,1,552166,1,7,1,0,0,0,60,0,1296,98.86,20,78,1,95,20,2,17,4,76,206,65,-36,0,1
1,1,552255,1,6,2,2,0,0,90,0,63,0,0,8,0,5,0,0,0,0,5,10,6,-58,-2,0
1,1,552327,1,11,2,4,0,0,60,0,120,0.86,3,9,0,9,4,0,0,0,1,8,2,-18,27,0
1,1,552635,0,7,1,3,1,0,60,0,1432,131.375,18,159,2,119,16,17,42,3,63,89,53,-44,0,1
1,1,552661,1,0,1,3,1,0,60,0,2143,100.355,40,230,0,159,24,14,33,1,129,331,60,-59,0,1
1,1,552789,0,0,2,5,0,0,60,0,1137,120.895,35,53,3,81,60,3,19,0,47,172,5,-46,0,1
1,1,552824,1,8,1,8,0,0,60,0,30,0,0,0,0,1,0,0,0,0,1,8,6,-50,0,1
1,1,552921,0,11,2,7,0,0,60,0,1417,158.875,16,148,21,127,24,1,23,0,75,234,57,-22,0,1
1,1,552955,1,2,2,9,0,0,60,0,356,12.035,2,70,0,49,12,1,2,0,13,13,8,-25,0,1
1,1,552999,0,6,1,3,0,0,60,0,497,20.785,6,41,0,50,26,0,9,1,16,37,18,-55,108,0
1,1,553253,1,9,3,6,0,0,60,0,61,1,4,0,0,5,3,0,0,0,4,9,1,-36,57,0
1,1,553275,0,1,1,3,0,0,60,0,660,102.34,7,60,0,68,20,3,22,1,35,57,46,-36,0,1
1,1,553382,0,0,1,3,0,0,60,0,5393,136.555,36,333,4,209,34,37,25,1,214,594,252,-49,0,1
1,1,553575,0,11,3,7,0,0,60,0,2732,164.67,17,301,2,155,48,30,31,1,103,292,128,-29,0,1
1,1,553627,1,0,2,8,0,0,60,0,41,0,1,0,0,3,1,0,0,1,1,6,8,-28,27,0
1,1,553864,1,10,2,5,0,0,60,0,128,0,0,10,1,10,2,0,0,3,4,12,13,-23,5,0
1,1,553964,1,6,1,0,0,0,60,0,2156,105.42,25,235,2,158,20,11,32,4,102,219,73,-36,0,1
1,1,554046,0,3,1,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,27,0
1,1,554161,1,6,2,6,0,0,120,0,1714,137.995,28,86,0,134,60,1,24,2,41,107,46,-44,0,1
1,1,554174,1,10,3,7,1,0,90,0,1360,167.135,11,192,0,105,13,8,11,0,58,181,14,-30,0,1
